"Time", "controlBus.chassisBus.longitudinalVelocity|km/h", "controlBus.chassisBus.longitudinalAcceleration|m/s2", "controlBus.batteryBus_1.SOC"
"923.1", "49.204777", "0.0965914", "0.9480385"
"923.2", "49.24095", "0.10361826", "0.94803625"
"923.3", "49.279568", "0.110747695", "0.94803387"
"923.4", "49.320988", "0.1188774", "0.94803137"
"923.5", "49.36555", "0.12628628", "0.94802874"
"923.6", "49.41352", "0.13493858", "0.94802606"
"923.7", "49.46461", "0.14313531", "0.9480232"
"923.8", "49.518265", "0.15028603", "0.9480203"
"923.9", "49.57385", "0.15714706", "0.9480173"
"924", "49.63212", "0.16581218", "0.94801426"
"924.1", "49.694878", "0.17320974", "0.948011"
"924.2", "49.759724", "0.18010783", "0.9480077"
"924.3", "49.827248", "0.18750337", "0.9480043"
"924.4", "49.897408", "0.19481643", "0.9480008"
"924.5", "49.97", "0.20158957", "0.9479972"
"924.6", "50.0453", "0.20908767", "0.9479935"
"924.7", "50.123047", "0.21636881", "0.94798976"
"924.8", "50.203213", "0.22314604", "0.9479859"
"924.9", "50.286133", "0.23093855", "0.94798195"
"925", "50.372005", "0.23851036", "0.9479779"
"925.1", "50.460358", "0.24548815", "0.9479737"
"925.2", "50.551434", "0.25314325", "0.9479695"
"925.3", "50.645325", "0.26101616", "0.94796515"
"925.4", "50.741814", "0.2682975", "0.9479607"
"925.5", "50.841423", "0.27624172", "0.9479561"
"925.6", "50.94352", "0.28412533", "0.9479514"
"925.7", "51.048157", "0.2913397", "0.9479466"
"925.8", "51.15576", "0.29995215", "0.9479417"
"925.9", "51.266483", "0.30778918", "0.94793665"
"926", "51.3798", "0.31494755", "0.9479315"
"926.1", "51.496677", "0.32216546", "0.9479262"
"926.2", "51.616154", "0.32925647", "0.9479208"
"926.3", "51.738274", "0.335902", "0.94791526"
"926.4", "51.86187", "0.34229046", "0.9479097"
"926.5", "51.98727", "0.3483766", "0.947904"
"926.6", "52.114124", "0.35237506", "0.94789827"
"926.7", "52.242622", "0.35686225", "0.9478925"
"926.8", "52.373184", "0.36167482", "0.9478865"
"926.9", "52.505074", "0.36536092", "0.94788057"
"927", "52.63788", "0.36888987", "0.94787455"
"927.1", "52.772293", "0.3728803", "0.9478684"
"927.2", "52.90811", "0.37721133", "0.94786227"
"927.3", "53.044292", "0.37831452", "0.94785607"
"927.4", "53.180614", "0.37872416", "0.9478498"
"927.5", "53.31732", "0.37981623", "0.94784355"
"927.6", "53.454796", "0.38199633", "0.94783723"
"927.7", "53.59265", "0.38298598", "0.9478309"
"927.8", "53.730312", "0.38226026", "0.94782454"
"927.9", "53.8676", "0.3812509", "0.9478182"
"928", "54.004547", "0.38029858", "0.94781184"
"928.1", "54.14108", "0.37893343", "0.9478055"
"928.2", "54.27705", "0.377046", "0.94779915"
"928.3", "54.412422", "0.3752321", "0.9477928"
"928.4", "54.547245", "0.37364864", "0.94778645"
"928.5", "54.68155", "0.3723234", "0.94778013"
"928.6", "54.815346", "0.37099364", "0.9477738"
"928.7", "54.948112", "0.3680259", "0.9477675"
"928.8", "55.079727", "0.3639962", "0.9477612"
"928.9", "55.210297", "0.3612013", "0.9477549"
"929", "55.34052", "0.36112648", "0.94774866"
"929.1", "55.470177", "0.35956982", "0.9477424"
"929.2", "55.59878", "0.3572498", "0.94773614"
"929.3", "55.726635", "0.35517612", "0.94772995"
"929.4", "55.853806", "0.35337797", "0.9477237"
"929.5", "55.979748", "0.35155424", "0.9477175"
"929.6", "56.105633", "0.3497854", "0.9477113"
"929.7", "56.230785", "0.34867755", "0.9477051"
"929.8", "56.355816", "0.34746122", "0.9476989"
"929.9", "56.479603", "0.34518796", "0.94769275"
"930", "56.6028", "0.34269667", "0.94768655"
"930.1", "56.725174", "0.3399531", "0.9476804"
"930.2", "56.847137", "0.3389094", "0.9476743"
"930.3", "56.968227", "0.33639228", "0.9476682"
"930.4", "57.08824", "0.33316153", "0.9476621"
"930.5", "57.20714", "0.3300842", "0.94765604"
"930.6", "57.324326", "0.32515275", "0.94765"
"930.7", "57.439743", "0.320076", "0.9476441"
"930.8", "57.55355", "0.31462598", "0.9476382"
"930.9", "57.665237", "0.30908522", "0.9476324"
"931", "57.775005", "0.3051747", "0.94762665"
"931.1", "57.8832", "0.30115482", "0.9476209"
"931.2", "57.98934", "0.2955868", "0.94761527"
"931.3", "58.093822", "0.28971574", "0.9476097"
"931.4", "58.19635", "0.28419384", "0.9476042"
"931.5", "58.29632", "0.2771504", "0.94759876"
"931.6", "58.393837", "0.27039993", "0.94759345"
"931.7", "58.48786", "0.26342875", "0.94758826"
"931.8", "58.580044", "0.25624013", "0.94758314"
"931.9", "58.669697", "0.24915925", "0.9475781"
"932", "58.756786", "0.24239744", "0.9475731"
"932.1", "58.840767", "0.23409984", "0.9475683"
"932.2", "58.92239", "0.22637475", "0.9475635"
"932.3", "59.00151", "0.21920843", "0.9475589"
"932.4", "59.077374", "0.21078758", "0.94755435"
"932.5", "59.15045", "0.20230688", "0.9475499"
"932.6", "59.220985", "0.19440174", "0.9475455"
"932.7", "59.288036", "0.18616723", "0.9475413"
"932.8", "59.351818", "0.17699154", "0.94753724"
"932.9", "59.412434", "0.16732804", "0.94753325"
"933", "59.468163", "0.1579997", "0.94752944"
"933.1", "59.5214", "0.14872113", "0.94752574"
"933.2", "59.57147", "0.13954921", "0.94752216"
"933.3", "59.618896", "0.13139223", "0.94751865"
"933.4", "59.663673", "0.12410261", "0.94751525"
"933.5", "59.70643", "0.11662496", "0.947512"
"933.6", "59.7459", "0.10854489", "0.94750875"
"933.7", "59.7825", "0.101677924", "0.9475057"
"933.8", "59.816505", "0.09352114", "0.94750273"
"933.9", "59.847748", "0.08609625", "0.9474999"
"934", "59.876984", "0.08000437", "0.94749707"
"934.1", "59.903797", "0.074576646", "0.9474944"
"934.2", "59.928745", "0.06855322", "0.94749177"
"934.3", "59.951603", "0.06265908", "0.9474892"
"934.4", "59.97256", "0.05746228", "0.94748676"
"934.5", "59.991867", "0.052340187", "0.9474843"
"934.6", "60.009434", "0.04808641", "0.947482"
"934.7", "60.025856", "0.044513684", "0.9474797"
"934.8", "60.04128", "0.041394185", "0.94747746"
"934.9", "60.055542", "0.038052626", "0.94747525"
"935", "60.068325", "0.033389565", "0.9474731"
"935.1", "60.079422", "0.028564492", "0.947471"
"935.2", "60.088947", "0.0244182", "0.94746906"
"935.3", "60.096657", "0.021110268", "0.9474671"
"935.4", "60.10331", "0.018043308", "0.9474652"
"935.5", "60.1085", "0.01199568", "0.94746333"
"935.6", "60.111137", "0.004937854", "0.9474616"
"935.7", "60.11094", "-0.001680897", "0.94746"
"935.8", "60.108486", "-0.007701172", "0.9474585"
"935.9", "60.104053", "-0.013204929", "0.947457"
"936", "60.098175", "-0.018291358", "0.94745564"
"936.1", "60.090256", "-0.024041958", "0.94745433"
"936.2", "60.07993", "-0.030272758", "0.94745314"
"936.3", "60.06746", "-0.035605595", "0.947452"
"936.4", "60.05337", "-0.040383976", "0.947451"
"936.5", "60.03792", "-0.044863306", "0.94745"
"936.6", "60.021076", "-0.04863684", "0.947449"
"936.7", "60.003014", "-0.05193242", "0.9474482"
"936.8", "59.98395", "-0.054743614", "0.9474473"
"936.9", "59.96373", "-0.05782771", "0.9474465"
"937", "59.94197", "-0.06269304", "0.94744575"
"937.1", "59.91831", "-0.06858088", "0.947445"
"937.2", "59.892593", "-0.07411395", "0.94744426"
"937.3", "59.865067", "-0.078676514", "0.9474435"
"937.4", "59.83598", "-0.08266828", "0.9474427"
"937.5", "59.805435", "-0.08651199", "0.94744194"
"937.6", "59.77359", "-0.090222895", "0.9474412"
"937.7", "59.740536", "-0.09354986", "0.94744045"
"937.8", "59.70641", "-0.09628232", "0.9474397"
"937.9", "59.671124", "-0.099477164", "0.94743896"
"938", "59.634537", "-0.10321251", "0.9474382"
"938.1", "59.59649", "-0.1076113", "0.9474374"
"938.2", "59.556164", "-0.11736051", "0.9474372"
"938.2079", "59.552834", "-0.11805658", "0.9474372"
"938.2404", "59.53884", "-0.12054409", "0.94743747"
"938.244", "59.537266", "-0.120799005", "0.9474375"
"938.2478", "59.535633", "-0.12105757", "0.9474375"
"938.3", "59.51258", "-0.12384983", "0.94743794"
"938.4", "59.467655", "-0.12520087", "0.94743866"
"938.5", "59.422592", "-0.12523001", "0.94743943"
"938.6", "59.37614", "-0.13272741", "0.9474402"
"938.7", "59.327126", "-0.13856292", "0.9474409"
"938.8", "59.277267", "-0.13659614", "0.9474417"
"938.9", "59.229362", "-0.13061807", "0.9474424"
"939", "59.183033", "-0.12683222", "0.9474432"
"939.1", "59.13672", "-0.12816685", "0.94744396"
"939.2", "59.08914", "-0.13337284", "0.9474447"
"939.3", "59.04032", "-0.13750042", "0.94744545"
"939.4", "58.990616", "-0.13933943", "0.94744617"
"939.5", "58.940304", "-0.14042719", "0.94744694"
"939.6", "58.889416", "-0.14205743", "0.94744766"
"939.7", "58.837135", "-0.14775267", "0.94744843"
"939.8", "58.78464", "-0.14544478", "0.9474492"
"939.9", "58.7323", "-0.14613573", "0.9474499"
"940", "58.67972", "-0.14671814", "0.9474507"
"940.1", "58.626842", "-0.14741567", "0.9474514"
"940.2", "58.57384", "-0.1472936", "0.9474521"
"940.3", "58.51985", "-0.15160017", "0.9474529"
"940.4", "58.464245", "-0.15753329", "0.9474536"
"940.5", "58.407078", "-0.16112748", "0.9474544"
"940.6", "58.349102", "-0.16220818", "0.9474551"
"940.7", "58.290764", "-0.16258204", "0.9474559"
"940.8", "58.23233", "-0.1625898", "0.9474566"
"940.9", "58.17394", "-0.16252589", "0.9474574"
"941", "58.115623", "-0.16223156", "0.9474581"
"941.1", "58.057648", "-0.16136521", "0.9474588"
"941.2", "57.999916", "-0.16007622", "0.9474596"
"941.3", "57.942787", "-0.15860319", "0.9474603"
"941.4", "57.886112", "-0.15688416", "0.947461"
"941.5", "57.83129", "-0.15286213", "0.9474618"
"941.6", "57.77817", "-0.14664704", "0.9474625"
"941.7", "57.726685", "-0.1420934", "0.9474632"
"941.8", "57.675888", "-0.14088528", "0.947464"
"941.9", "57.625412", "-0.14013427", "0.9474647"
"942", "57.57521", "-0.13923909", "0.9474654"
"942.1", "57.525032", "-0.1388612", "0.9474662"
"942.2", "57.47451", "-0.14009841", "0.9474669"
"942.3", "57.423492", "-0.14201868", "0.9474676"
"942.4", "57.372093", "-0.14327519", "0.94746834"
"942.5", "57.319824", "-0.14540128", "0.9474691"
"942.6", "57.265633", "-0.15015015", "0.94746983"
"942.7", "57.210003", "-0.15637082", "0.94747055"
"942.8", "57.152687", "-0.16118391", "0.94747126"
"942.9", "57.093796", "-0.16580722", "0.947472"
"943", "57.03539", "-0.16644028", "0.94747275"
"943.1", "56.976906", "-0.16417174", "0.94747347"
"943.2", "56.917793", "-0.16303706", "0.9474742"
"943.3", "56.857666", "-0.16649438", "0.9474749"
"943.4", "56.796204", "-0.1721747", "0.9474756"
"943.5", "56.73324", "-0.1763451", "0.9474763"
"943.6", "56.668766", "-0.18092175", "0.9474771"
"943.7", "56.6024", "-0.18599987", "0.9474778"
"943.8", "56.534363", "-0.19133906", "0.94747853"
"943.9", "56.465183", "-0.1950442", "0.94747925"
"944", "56.39465", "-0.19799657", "0.94747996"
"944.1", "56.323685", "-0.19980797", "0.9474807"
"944.2", "56.252117", "-0.20041877", "0.9474814"
"944.3", "56.18033", "-0.20081903", "0.9474821"
"944.4", "56.108467", "-0.20133275", "0.9474828"
"944.5", "56.036392", "-0.2017259", "0.94748354"
"944.6", "55.9641", "-0.2020842", "0.94748425"
"944.7", "55.89175", "-0.20223473", "0.94748497"
"944.8", "55.819775", "-0.2019315", "0.9474857"
"944.9", "55.74784", "-0.20139238", "0.9474864"
"945", "55.67594", "-0.20061806", "0.9474871"
"945.1", "55.60408", "-0.19972128", "0.94748783"
"945.2", "55.534634", "-0.19709852", "0.94748855"
"945.3", "55.466667", "-0.19333191", "0.9474892"
"945.4", "55.39981", "-0.18863541", "0.9474899"
"945.5", "55.33407", "-0.18300894", "0.94749063"
"945.6", "55.269928", "-0.17728627", "0.94749135"
"945.7", "55.207905", "-0.17239723", "0.94749206"
"945.8", "55.14747", "-0.16735679", "0.9474928"
"945.9", "55.088623", "-0.16219507", "0.9474935"
"946", "55.03137", "-0.15689293", "0.94749415"
"946.1", "54.97455", "-0.15327692", "0.94749486"
"946.2", "54.91889", "-0.15018873", "0.9474956"
"946.3", "54.864403", "-0.14774731", "0.9474963"
"946.4", "54.811073", "-0.14583707", "0.947497"
"946.5", "54.757587", "-0.14472961", "0.94749767"
"946.6", "54.703606", "-0.14449805", "0.9474984"
"946.7", "54.649883", "-0.14498465", "0.9474991"
"946.8", "54.59642", "-0.14609773", "0.94749975"
"946.9", "54.542965", "-0.1479168", "0.94750047"
"947", "54.48789", "-0.15071598", "0.9475012"
"947.1", "54.431843", "-0.15440784", "0.9475019"
"947.2", "54.374607", "-0.15902013", "0.94750255"
"947.3", "54.315968", "-0.16458297", "0.94750327"
"947.4", "54.25732", "-0.16849956", "0.947504"
"947.5", "54.198586", "-0.17058648", "0.94750464"
"947.6", "54.13941", "-0.1710958", "0.94750535"
"947.7", "54.079838", "-0.16962379", "0.94750607"
"947.8", "54.02032", "-0.16712874", "0.9475067"
"947.9", "53.96165", "-0.16629817", "0.94750744"
"948", "53.90313", "-0.1651089", "0.9475081"
"948.1", "53.844757", "-0.16357048", "0.9475088"
"948.2", "53.786533", "-0.16169633", "0.94750947"
"948.3", "53.730022", "-0.15931745", "0.9475102"
"948.4", "53.67443", "-0.15650295", "0.9475109"
"948.5", "53.619633", "-0.15328202", "0.94751155"
"948.6", "53.56563", "-0.14976965", "0.94751227"
"948.7", "53.513153", "-0.14587273", "0.9475129"
"948.8", "53.46268", "-0.14162216", "0.94751364"
"948.9", "53.413605", "-0.13697097", "0.9475143"
"949", "53.365932", "-0.13191889", "0.947515"
"949.1", "53.319748", "-0.12629801", "0.94751567"
"949.2", "53.2764", "-0.116662756", "0.9475164"
"949.3", "53.235474", "-0.1101874", "0.94751704"
"949.4", "53.19651", "-0.10543687", "0.94751775"
"949.5", "53.15989", "-0.09795321", "0.9475183"
"949.54724", "53.14361", "-0.09416369", "0.9475183"
"949.5863", "53.130432", "-0.09341932", "0.94751805"
"949.5903", "53.129093", "-0.093340114", "0.947518"
"949.5944", "53.1277", "-0.09326656", "0.947518"
"949.6", "53.125824", "-0.09316931", "0.94751793"
"949.7", "53.09266", "-0.09115147", "0.9475173"
"949.8", "53.06049", "-0.08704353", "0.94751656"
"949.9", "53.02999", "-0.08250627", "0.9475159"
"950", "53.00104", "-0.07852094", "0.94751525"
"950.1", "52.973476", "-0.07473818", "0.94751453"
"950.2", "52.947617", "-0.06888828", "0.9475139"
"950.3", "52.923763", "-0.06372765", "0.94751316"
"950.4", "52.901764", "-0.05860404", "0.9475125"
"950.5", "52.881386", "-0.054022193", "0.9475118"
"950.5944", "52.863583", "-0.050640423", "0.9475112"
"950.6", "52.862568", "-0.050366145", "0.94751114"
"950.7", "52.84522", "-0.04584282", "0.9475104"
"950.8", "52.829773", "-0.040435243", "0.94750977"
"950.9", "52.815983", "-0.036380816", "0.94750905"
"951", "52.803516", "-0.033089805", "0.9475082"
"951.1", "52.792114", "-0.03044289", "0.94750744"
"951.2", "52.781456", "-0.029154353", "0.94750655"
"951.3", "52.770786", "-0.030469913", "0.9475057"
"951.4", "52.759598", "-0.031894892", "0.9475049"
"951.5", "52.747833", "-0.033445574", "0.9475041"
"951.6", "52.735477", "-0.03513621", "0.9475033"
"951.7", "52.72251", "-0.036849078", "0.94750255"
"951.8", "52.70893", "-0.038529772", "0.94750184"
"951.9", "52.69473", "-0.040279783", "0.9475011"
"952", "52.679897", "-0.042057324", "0.9475004"
"952.1", "52.664444", "-0.04374498", "0.94749975"
"952.2", "52.6484", "-0.04535579", "0.94749904"
"952.3", "52.631844", "-0.046666555", "0.9474984"
"952.4", "52.614983", "-0.047234014", "0.94749767"
"952.5", "52.598", "-0.047318857", "0.947497"
"952.6", "52.58101", "-0.047180407", "0.94749635"
"952.7", "52.56427", "-0.046538666", "0.94749564"
"952.8", "52.548183", "-0.044685453", "0.947495"
"952.9", "52.532726", "-0.042216703", "0.94749427"
"953", "52.517982", "-0.03994901", "0.9474936"
"953.1", "52.503952", "-0.0380436", "0.9474929"
"953.2", "52.490486", "-0.03711694", "0.9474922"
"953.3", "52.476845", "-0.038583186", "0.9474914"
"953.4", "52.46265", "-0.040246792", "0.94749075"
"953.5", "52.447853", "-0.041910637", "0.94749004"
"953.6", "52.43234", "-0.043504864", "0.9474894"
"953.7", "52.415882", "-0.046963785", "0.94748867"
"953.8", "52.397907", "-0.05192712", "0.947488"
"953.9", "52.377605", "-0.056557357", "0.94748735"
"954", "52.354733", "-0.061880168", "0.94748664"
"954.1", "52.329823", "-0.0681541", "0.947486"
"954.2", "52.30182", "-0.074530825", "0.9474853"
"954.3", "52.27303", "-0.08087704", "0.9474846"
"954.4", "52.241653", "-0.0881963", "0.94748396"
"954.4774", "52.215656", "-0.10027511", "0.94748366"
"954.5", "52.20726", "-0.10603027", "0.94748384"
"954.5278", "52.196342", "-0.112238", "0.947484"
"954.5318", "52.194702", "-0.113048434", "0.947484"
"954.536", "52.192978", "-0.11387048", "0.9474841"
"954.6", "52.16543", "-0.12437309", "0.9474845"
"954.7", "52.118484", "-0.13539839", "0.94748515"
"954.8", "52.06721", "-0.1488225", "0.9474858"
"954.9", "52.012215", "-0.15506013", "0.9474865"
"955", "51.95589", "-0.15690494", "0.9474872"
"955.1", "51.89895", "-0.16129597", "0.94748783"
"955.2", "51.839546", "-0.16795641", "0.9474885"
"955.3", "51.778545", "-0.17037748", "0.9474892"
"955.4", "51.71699", "-0.17069776", "0.94748986"
"955.5", "51.655457", "-0.17073575", "0.9474905"
"955.6", "51.59305", "-0.17581385", "0.94749117"
"955.7", "51.52895", "-0.18362471", "0.9474918"
"955.8", "51.463455", "-0.18590614", "0.94749254"
"955.9", "51.39667", "-0.18793675", "0.9474932"
"956", "51.328854", "-0.18908319", "0.94749385"
"956.1", "51.26038", "-0.19084282", "0.9474945"
"956.2", "51.19126", "-0.19253814", "0.94749516"
"956.3", "51.121647", "-0.19405705", "0.9474958"
"956.4", "51.051556", "-0.19518892", "0.9474965"
"956.5", "50.980556", "-0.19821297", "0.9474971"
"956.6", "50.90792", "-0.20446533", "0.94749784"
"956.7", "50.832657", "-0.21430084", "0.9474985"
"956.8", "50.755646", "-0.21786867", "0.94749916"
"956.9", "50.676857", "-0.2205668", "0.9474998"
"957", "50.59632", "-0.22565502", "0.94750047"
"957.1", "50.513355", "-0.23370025", "0.9475011"
"957.2", "50.429058", "-0.23766062", "0.9475018"
"957.3", "50.343723", "-0.23724954", "0.94750243"
"957.4", "50.25668", "-0.24378194", "0.9475031"
"957.5", "50.166943", "-0.2516054", "0.94750375"
"957.6", "50.07445", "-0.26057267", "0.94750434"
"957.7", "49.978813", "-0.26973394", "0.947505"
"957.8", "49.878944", "-0.28176966", "0.94750565"
"957.9", "49.77518", "-0.2939367", "0.9475063"
"958", "49.66761", "-0.3040271", "0.94750696"
"958.1", "49.556282", "-0.314428", "0.9475076"
"958.2", "49.440662", "-0.32554534", "0.9475083"
"958.3", "49.320427", "-0.33797663", "0.9475089"
"958.4", "49.195713", "-0.3514231", "0.9475095"
"958.5", "49.066547", "-0.3644509", "0.9475102"
"958.6", "48.932934", "-0.37703776", "0.94751084"
"958.7", "48.79486", "-0.38960248", "0.94751143"
"958.8", "48.652115", "-0.4023746", "0.9475121"
"958.9", "48.50473", "-0.41532186", "0.94751275"
"959", "48.35275", "-0.42841017", "0.94751334"
"959.1", "48.19697", "-0.44008136", "0.947514"
"959.2", "48.037125", "-0.45097125", "0.9475146"
"959.3", "47.873146", "-0.46118766", "0.94751525"
"959.4", "47.705654", "-0.47155583", "0.9475159"
"959.5", "47.53437", "-0.48169526", "0.9475165"
"959.6", "47.35933", "-0.49148765", "0.9475171"
"959.7", "47.181892", "-0.4998692", "0.94751775"
"959.8", "47.001377", "-0.5073674", "0.94751835"
"959.9", "46.817814", "-0.5140104", "0.947519"
"960", "46.631557", "-0.5209546", "0.9475196"
"960.1", "46.44257", "-0.5281918", "0.9475202"
"960.2", "46.250927", "-0.5356609", "0.9475208"
"960.3", "46.056637", "-0.5427672", "0.94752145"
"960.4", "45.859802", "-0.5499498", "0.94752204"
"960.5", "45.66041", "-0.5572025", "0.94752264"
"960.6", "45.45823", "-0.564685", "0.94752324"
"960.7", "45.253353", "-0.57238376", "0.94752383"
"960.8", "45.04572", "-0.58043206", "0.9475244"
"960.9", "44.83519", "-0.5885405", "0.947525"
"961", "44.621754", "-0.5967847", "0.9475256"
"961.1", "44.405552", "-0.6049413", "0.9475262"
"961.2", "44.18692", "-0.61211145", "0.9475268"
"961.3", "43.965786", "-0.6184069", "0.9475274"
"961.4", "43.74217", "-0.6241013", "0.94752795"
"961.5", "43.51604", "-0.6303174", "0.94752854"
"961.6", "43.287445", "-0.637286", "0.94752914"
"961.7", "43.05652", "-0.6443609", "0.94752973"
"961.8", "42.823444", "-0.6505152", "0.94753027"
"961.9", "42.588234", "-0.6563473", "0.94753087"
"962", "42.350758", "-0.6622335", "0.9475314"
"962.1", "42.11094", "-0.66854656", "0.947532"
"962.2", "41.86884", "-0.67531276", "0.94753253"
"962.3", "41.625153", "-0.6807722", "0.94753313"
